"rank" "remaining_area" "remaining_cost" "mean" "max" "min" "mean_positive" "weighted_mean_positive" "max_positive" "min_positive" "mean_zero" "max_zero" "min_zero"
0.84318 465039 0.0 0.8781 1.0000 0.0000 0.8841 0.9347 1.0000 0.0001 0.0131 0.2727 0.0000
0.84328 464743 0.0 0.8781 1.0000 0.0000 0.8840 0.9346 1.0000 0.0001 0.0131 0.2727 0.0000
0.84338 464446 0.0 0.8780 1.0000 0.0000 0.8840 0.9346 1.0000 0.0001 0.0131 0.2727 0.0000
0.84348 464151 0.0 0.8779 1.0000 0.0000 0.8839 0.9345 1.0000 0.0001 0.0131 0.2727 0.0000
0.84358 463855 0.0 0.8779 1.0000 0.0000 0.8838 0.9345 1.0000 0.0001 0.0131 0.2727 0.0000
0.84367 463558 0.0 0.8778 1.0000 0.0000 0.8838 0.9344 1.0000 0.0001 0.0131 0.2727 0.0000
0.84377 463262 0.0 0.8777 1.0000 0.0000 0.8837 0.9344 1.0000 0.0001 0.0131 0.2727 0.0000
0.84387 462967 0.0 0.8777 1.0000 0.0000 0.8836 0.9343 1.0000 0.0001 0.0131 0.2727 0.0000
0.84397 462671 0.0 0.8776 1.0000 0.0000 0.8836 0.9342 1.0000 0.0001 0.0131 0.2727 0.0000
0.84407 462374 0.0 0.8776 1.0000 0.0000 0.8835 0.9342 1.0000 0.0001 0.0131 0.2727 0.0000
0.84417 462079 0.0 0.8775 1.0000 0.0000 0.8835 0.9341 1.0000 0.0001 0.0131 0.2727 0.0000
0.84427 461783 0.0 0.8774 1.0000 0.0000 0.8834 0.9341 1.0000 0.0001 0.0131 0.2727 0.0000
0.84437 461486 0.0 0.8774 1.0000 0.0000 0.8833 0.9340 1.0000 0.0001 0.0131 0.2727 0.0000
0.84447 461191 0.0 0.8773 1.0000 0.0000 0.8833 0.9340 1.0000 0.0001 0.0131 0.2727 0.0000
0.84457 460895 0.0 0.8772 1.0000 0.0000 0.8832 0.9339 1.0000 0.0001 0.0131 0.2727 0.0000
0.84467 460598 0.0 0.8772 1.0000 0.0000 0.8831 0.9339 1.0000 0.0001 0.0131 0.2727 0.0000
0.84477 460303 0.0 0.8771 1.0000 0.0000 0.8831 0.9338 1.0000 0.0001 0.0131 0.2727 0.0000
0.84487 460007 0.0 0.8770 1.0000 0.0000 0.8830 0.9337 1.0000 0.0001 0.0131 0.2727 0.0000
0.84497 459710 0.0 0.8770 1.0000 0.0000 0.8829 0.9337 1.0000 0.0001 0.0131 0.2727 0.0000
0.84507 459414 0.0 0.8769 1.0000 0.0000 0.8829 0.9336 1.0000 0.0001 0.0131 0.2727 0.0000
0.84517 459119 0.0 0.8768 1.0000 0.0000 0.8828 0.9336 1.0000 0.0001 0.0131 0.2727 0.0000
0.84527 458823 0.0 0.8768 1.0000 0.0000 0.8827 0.9335 1.0000 0.0001 0.0131 0.2727 0.0000
0.84537 458526 0.0 0.8767 1.0000 0.0000 0.8827 0.9335 1.0000 0.0001 0.0131 0.2727 0.0000
0.84547 458231 0.0 0.8766 1.0000 0.0000 0.8826 0.9334 1.0000 0.0001 0.0131 0.2727 0.0000
0.84557 457935 0.0 0.8766 1.0000 0.0000 0.8825 0.9334 1.0000 0.0001 0.0131 0.2727 0.0000
0.84567 457638 0.0 0.8765 1.0000 0.0000 0.8825 0.9333 1.0000 0.0001 0.0131 0.2727 0.0000
0.84577 457343 0.0 0.8765 1.0000 0.0000 0.8824 0.9332 1.0000 0.0001 0.0131 0.2727 0.0000
0.84587 457047 0.0 0.8764 1.0000 0.0000 0.8824 0.9332 1.0000 0.0001 0.0131 0.2727 0.0000
0.84597 456750 0.0 0.8764 1.0000 0.0000 0.8823 0.9331 1.0000 0.0001 0.0131 0.2727 0.0000
0.84607 456454 0.0 0.8763 1.0000 0.0000 0.8823 0.9331 1.0000 0.0001 0.0131 0.2727 0.0000
0.84617 456159 0.0 0.8762 1.0000 0.0000 0.8822 0.9330 1.0000 0.0001 0.0131 0.2727 0.0000
0.84627 455862 0.0 0.8762 1.0000 0.0000 0.8821 0.9330 1.0000 0.0001 0.0131 0.2727 0.0000
0.84637 455566 0.0 0.8761 1.0000 0.0000 0.8821 0.9329 1.0000 0.0001 0.0131 0.2727 0.0000
0.84647 455271 0.0 0.8761 1.0000 0.0000 0.8820 0.9328 1.0000 0.0001 0.0131 0.2727 0.0000
0.84657 454975 0.0 0.8760 1.0000 0.0000 0.8820 0.9328 1.0000 0.0001 0.0131 0.2727 0.0000
0.84667 454678 0.0 0.8759 1.0000 0.0000 0.8819 0.9327 1.0000 0.0001 0.0131 0.2727 0.0000
0.84677 454383 0.0 0.8759 1.0000 0.0000 0.8818 0.9327 1.0000 0.0001 0.0131 0.2727 0.0000
0.84687 454087 0.0 0.8758 1.0000 0.0000 0.8818 0.9326 1.0000 0.0001 0.0131 0.2727 0.0000
0.84697 453790 0.0 0.8758 1.0000 0.0000 0.8817 0.9325 1.0000 0.0001 0.0131 0.2727 0.0000
0.84707 453495 0.0 0.8757 1.0000 0.0000 0.8816 0.9325 1.0000 0.0001 0.0131 0.2727 0.0000
0.84717 453199 0.0 0.8756 1.0000 0.0000 0.8816 0.9324 1.0000 0.0001 0.0131 0.2727 0.0000
0.84727 452902 0.0 0.8756 1.0000 0.0000 0.8815 0.9324 1.0000 0.0001 0.0131 0.2727 0.0000
0.84737 452606 0.0 0.8755 1.0000 0.0000 0.8814 0.9323 1.0000 0.0001 0.0131 0.2727 0.0000
0.84747 452311 0.0 0.8754 1.0000 0.0000 0.8814 0.9323 1.0000 0.0001 0.0131 0.2727 0.0000
0.84757 452015 0.0 0.8754 1.0000 0.0000 0.8813 0.9322 1.0000 0.0001 0.0131 0.2727 0.0000
0.84767 451718 0.0 0.8753 1.0000 0.0000 0.8813 0.9321 1.0000 0.0001 0.0131 0.2727 0.0000
0.84777 451423 0.0 0.8753 1.0000 0.0000 0.8812 0.9321 1.0000 0.0001 0.0131 0.2727 0.0000
0.84787 451127 0.0 0.8752 1.0000 0.0000 0.8811 0.9320 1.0000 0.0001 0.0131 0.2727 0.0000
0.84797 450830 0.0 0.8751 1.0000 0.0000 0.8811 0.9320 1.0000 0.0001 0.0131 0.2727 0.0000
0.84807 450535 0.0 0.8750 1.0000 0.0000 0.8810 0.9319 1.0000 0.0001 0.0131 0.2727 0.0000
0.84817 450239 0.0 0.8750 1.0000 0.0000 0.8809 0.9319 1.0000 0.0001 0.0131 0.2727 0.0000
0.84827 449942 0.0 0.8749 1.0000 0.0000 0.8808 0.9318 1.0000 0.0001 0.0131 0.2727 0.0000
0.84837 449647 0.0 0.8748 1.0000 0.0000 0.8808 0.9317 1.0000 0.0001 0.0131 0.2727 0.0000
0.84847 449351 0.0 0.8748 1.0000 0.0000 0.8807 0.9317 1.0000 0.0001 0.0131 0.2727 0.0000
0.84857 449054 0.0 0.8747 1.0000 0.0000 0.8806 0.9316 1.0000 0.0001 0.0131 0.2727 0.0000
0.84867 448758 0.0 0.8746 1.0000 0.0000 0.8806 0.9316 1.0000 0.0001 0.0131 0.2727 0.0000
0.84877 448463 0.0 0.8746 1.0000 0.0000 0.8805 0.9315 1.0000 0.0001 0.0131 0.2727 0.0000
0.84887 448167 0.0 0.8745 1.0000 0.0000 0.8804 0.9315 1.0000 0.0001 0.0131 0.2727 0.0000
0.84897 447870 0.0 0.8744 1.0000 0.0000 0.8804 0.9314 1.0000 0.0001 0.0131 0.2727 0.0000
0.84907 447575 0.0 0.8744 1.0000 0.0000 0.8803 0.9314 1.0000 0.0001 0.0131 0.2727 0.0000
0.84916 447279 0.0 0.8743 1.0000 0.0000 0.8802 0.9313 1.0000 0.0001 0.0131 0.2727 0.0000
0.84926 446982 0.0 0.8742 1.0000 0.0000 0.8802 0.9312 1.0000 0.0001 0.0131 0.2727 0.0000
0.84936 446687 0.0 0.8742 1.0000 0.0000 0.8801 0.9312 1.0000 0.0001 0.0131 0.2727 0.0000
0.84946 446391 0.0 0.8741 1.0000 0.0000 0.8800 0.9311 1.0000 0.0001 0.0131 0.2727 0.0000
0.84956 446094 0.0 0.8740 1.0000 0.0000 0.8800 0.9311 1.0000 0.0001 0.0131 0.2727 0.0000
0.84966 445798 0.0 0.8740 1.0000 0.0000 0.8799 0.9310 1.0000 0.0001 0.0131 0.2727 0.0000
0.84976 445503 0.0 0.8739 1.0000 0.0000 0.8798 0.9310 1.0000 0.0001 0.0131 0.2727 0.0000
0.84986 445206 0.0 0.8738 1.0000 0.0000 0.8798 0.9309 1.0000 0.0001 0.0131 0.2727 0.0000
0.84996 444910 0.0 0.8738 1.0000 0.0000 0.8797 0.9308 1.0000 0.0001 0.0131 0.2727 0.0000
0.85006 444615 0.0 0.8737 1.0000 0.0000 0.8796 0.9308 1.0000 0.0001 0.0131 0.2727 0.0000
0.85016 444319 0.0 0.8736 1.0000 0.0000 0.8796 0.9307 1.0000 0.0001 0.0131 0.2727 0.0000
0.85026 444022 0.0 0.8736 1.0000 0.0000 0.8795 0.9307 1.0000 0.0001 0.0131 0.2727 0.0000
0.85036 443727 0.0 0.8735 1.0000 0.0000 0.8794 0.9306 1.0000 0.0001 0.0131 0.2727 0.0000
0.85046 443431 0.0 0.8734 1.0000 0.0000 0.8794 0.9306 1.0000 0.0001 0.0131 0.2727 0.0000
0.85056 443134 0.0 0.8734 1.0000 0.0000 0.8793 0.9305 1.0000 0.0001 0.0131 0.2727 0.0000
0.85066 442839 0.0 0.8733 1.0000 0.0000 0.8792 0.9304 1.0000 0.0001 0.0131 0.2727 0.0000
0.85076 442543 0.0 0.8732 1.0000 0.0000 0.8792 0.9304 1.0000 0.0001 0.0131 0.2727 0.0000
0.85086 442246 0.0 0.8732 1.0000 0.0000 0.8791 0.9303 1.0000 0.0001 0.0131 0.2727 0.0000
0.85096 441950 0.0 0.8731 1.0000 0.0000 0.8790 0.9303 1.0000 0.0001 0.0131 0.2727 0.0000
0.85106 441655 0.0 0.8730 1.0000 0.0000 0.8790 0.9302 1.0000 0.0001 0.0131 0.2727 0.0000
0.85116 441359 0.0 0.8730 1.0000 0.0000 0.8789 0.9301 1.0000 0.0001 0.0131 0.2727 0.0000
0.85126 441062 0.0 0.8729 1.0000 0.0000 0.8788 0.9301 1.0000 0.0001 0.0131 0.2727 0.0000
0.85136 440767 0.0 0.8728 1.0000 0.0000 0.8788 0.9300 1.0000 0.0001 0.0131 0.2727 0.0000
0.85146 440471 0.0 0.8728 1.0000 0.0000 0.8787 0.9300 1.0000 0.0001 0.0131 0.2727 0.0000
0.85156 440174 0.0 0.8727 1.0000 0.0000 0.8786 0.9299 1.0000 0.0001 0.0131 0.2727 0.0000
0.85166 439879 0.0 0.8727 1.0000 0.0000 0.8786 0.9299 1.0000 0.0001 0.0131 0.2727 0.0000
0.85176 439583 0.0 0.8726 1.0000 0.0000 0.8785 0.9298 1.0000 0.0001 0.0131 0.2727 0.0000
0.85186 439286 0.0 0.8725 1.0000 0.0000 0.8784 0.9297 1.0000 0.0001 0.0131 0.2727 0.0000
0.85196 438991 0.0 0.8725 1.0000 0.0000 0.8784 0.9297 1.0000 0.0001 0.0131 0.2727 0.0000
0.85206 438695 0.0 0.8724 1.0000 0.0000 0.8783 0.9296 1.0000 0.0001 0.0131 0.2727 0.0000
0.85216 438398 0.0 0.8723 1.0000 0.0000 0.8782 0.9296 1.0000 0.0001 0.0131 0.2727 0.0000
0.85226 438102 0.0 0.8722 1.0000 0.0000 0.8782 0.9295 1.0000 0.0001 0.0131 0.2727 0.0000
0.85236 437807 0.0 0.8722 1.0000 0.0000 0.8781 0.9294 1.0000 0.0001 0.0131 0.2727 0.0000
0.85246 437511 0.0 0.8721 1.0000 0.0000 0.8780 0.9294 1.0000 0.0001 0.0131 0.2727 0.0000
0.85256 437214 0.0 0.8720 1.0000 0.0000 0.8780 0.9293 1.0000 0.0001 0.0131 0.2727 0.0000
0.85266 436919 0.0 0.8720 1.0000 0.0000 0.8779 0.9293 1.0000 0.0001 0.0131 0.2727 0.0000
0.85276 436623 0.0 0.8719 1.0000 0.0000 0.8778 0.9292 1.0000 0.0001 0.0131 0.2727 0.0000
0.85286 436326 0.0 0.8718 1.0000 0.0000 0.8778 0.9291 1.0000 0.0001 0.0131 0.2727 0.0000
0.85296 436031 0.0 0.8718 1.0000 0.0000 0.8777 0.9291 1.0000 0.0001 0.0131 0.2727 0.0000
0.85306 435735 0.0 0.8717 1.0000 0.0000 0.8776 0.9290 1.0000 0.0001 0.0131 0.2727 0.0000
0.85316 435438 0.0 0.8716 1.0000 0.0000 0.8776 0.9290 1.0000 0.0001 0.0131 0.2727 0.0000
0.85326 435143 0.0 0.8716 1.0000 0.0000 0.8775 0.9289 1.0000 0.0001 0.0131 0.2727 0.0000
0.85336 434847 0.0 0.8715 1.0000 0.0000 0.8774 0.9288 1.0000 0.0001 0.0131 0.2727 0.0000
0.85346 434550 0.0 0.8714 1.0000 0.0000 0.8773 0.9288 1.0000 0.0001 0.0131 0.2727 0.0000
0.85356 434254 0.0 0.8714 1.0000 0.0000 0.8773 0.9287 1.0000 0.0001 0.0131 0.2727 0.0000
0.85366 433959 0.0 0.8713 1.0000 0.0000 0.8772 0.9287 1.0000 0.0001 0.0131 0.2727 0.0000
0.85376 433663 0.0 0.8712 1.0000 0.0000 0.8771 0.9286 1.0000 0.0001 0.0131 0.2727 0.0000
0.85386 433366 0.0 0.8711 1.0000 0.0000 0.8771 0.9285 1.0000 0.0001 0.0131 0.2727 0.0000
0.85396 433071 0.0 0.8711 1.0000 0.0000 0.8770 0.9285 1.0000 0.0001 0.0131 0.2727 0.0000
0.85406 432775 0.0 0.8710 1.0000 0.0000 0.8769 0.9284 1.0000 0.0001 0.0131 0.2727 0.0000
0.85416 432478 0.0 0.8709 1.0000 0.0000 0.8769 0.9283 1.0000 0.0001 0.0131 0.2727 0.0000
0.85426 432183 0.0 0.8709 1.0000 0.0000 0.8768 0.9283 1.0000 0.0001 0.0131 0.2727 0.0000
0.85436 431887 0.0 0.8708 1.0000 0.0000 0.8767 0.9282 1.0000 0.0001 0.0131 0.2727 0.0000
0.85446 431590 0.0 0.8708 1.0000 0.0000 0.8767 0.9282 1.0000 0.0001 0.0131 0.2727 0.0000
0.85456 431294 0.0 0.8707 1.0000 0.0000 0.8766 0.9281 1.0000 0.0001 0.0131 0.2727 0.0000
0.85465 430999 0.0 0.8706 1.0000 0.0000 0.8766 0.9280 1.0000 0.0001 0.0131 0.2727 0.0000
0.85475 430702 0.0 0.8706 1.0000 0.0000 0.8765 0.9280 1.0000 0.0001 0.0131 0.2727 0.0000
0.85485 430406 0.0 0.8705 1.0000 0.0000 0.8764 0.9279 1.0000 0.0001 0.0131 0.2727 0.0000
0.85495 430111 0.0 0.8704 1.0000 0.0000 0.8764 0.9279 1.0000 0.0001 0.0131 0.2727 0.0000
0.85505 429815 0.0 0.8704 1.0000 0.0000 0.8763 0.9278 1.0000 0.0001 0.0131 0.2727 0.0000
0.85515 429518 0.0 0.8703 1.0000 0.0000 0.8762 0.9277 1.0000 0.0001 0.0131 0.2727 0.0000
0.85525 429223 0.0 0.8702 1.0000 0.0000 0.8762 0.9277 1.0000 0.0001 0.0131 0.2727 0.0000
0.85535 428927 0.0 0.8702 1.0000 0.0000 0.8761 0.9276 1.0000 0.0001 0.0131 0.2727 0.0000
0.85545 428630 0.0 0.8701 1.0000 0.0000 0.8760 0.9275 1.0000 0.0001 0.0131 0.2727 0.0000
0.85555 428335 0.0 0.8700 1.0000 0.0000 0.8759 0.9275 1.0000 0.0001 0.0131 0.2727 0.0000
0.85565 428039 0.0 0.8700 1.0000 0.0000 0.8759 0.9274 1.0000 0.0001 0.0131 0.2727 0.0000
0.85575 427742 0.0 0.8699 1.0000 0.0000 0.8758 0.9274 1.0000 0.0001 0.0131 0.2727 0.0000
0.85585 427446 0.0 0.8698 1.0000 0.0000 0.8757 0.9273 1.0000 0.0001 0.0131 0.2727 0.0000
0.85595 427151 0.0 0.8698 1.0000 0.0000 0.8757 0.9272 1.0000 0.0001 0.0131 0.2727 0.0000
0.85605 426855 0.0 0.8697 1.0000 0.0000 0.8756 0.9272 1.0000 0.0001 0.0131 0.2727 0.0000
0.85615 426558 0.0 0.8696 1.0000 0.0000 0.8755 0.9271 1.0000 0.0001 0.0131 0.2727 0.0000
0.85625 426263 0.0 0.8695 1.0000 0.0000 0.8754 0.9271 1.0000 0.0001 0.0131 0.2727 0.0000
0.85635 425967 0.0 0.8695 1.0000 0.0000 0.8754 0.9270 1.0000 0.0001 0.0131 0.2727 0.0000
0.85645 425670 0.0 0.8694 1.0000 0.0000 0.8753 0.9269 1.0000 0.0001 0.0131 0.2727 0.0000
0.85655 425375 0.0 0.8693 1.0000 0.0000 0.8752 0.9269 1.0000 0.0001 0.0131 0.2727 0.0000
0.85665 425079 0.0 0.8693 1.0000 0.0000 0.8752 0.9268 1.0000 0.0001 0.0131 0.2727 0.0000
0.85675 424782 0.0 0.8692 1.0000 0.0000 0.8751 0.9267 1.0000 0.0001 0.0131 0.2727 0.0000
0.85685 424487 0.0 0.8691 1.0000 0.0000 0.8750 0.9267 1.0000 0.0001 0.0131 0.2727 0.0000
0.85695 424191 0.0 0.8691 1.0000 0.0000 0.8750 0.9266 1.0000 0.0001 0.0131 0.2727 0.0000
0.85705 423894 0.0 0.8690 1.0000 0.0000 0.8749 0.9266 1.0000 0.0001 0.0131 0.2727 0.0000
0.85715 423598 0.0 0.8689 1.0000 0.0000 0.8748 0.9265 1.0000 0.0001 0.0131 0.2727 0.0000
0.85725 423303 0.0 0.8689 1.0000 0.0000 0.8748 0.9264 1.0000 0.0001 0.0131 0.2727 0.0000
0.85735 423007 0.0 0.8688 1.0000 0.0000 0.8747 0.9264 1.0000 0.0001 0.0131 0.2727 0.0000
0.85745 422710 0.0 0.8687 1.0000 0.0000 0.8746 0.9263 1.0000 0.0001 0.0131 0.2727 0.0000
0.85755 422415 0.0 0.8687 1.0000 0.0000 0.8746 0.9262 1.0000 0.0001 0.0131 0.2727 0.0000
0.85765 422119 0.0 0.8686 1.0000 0.0000 0.8745 0.9262 1.0000 0.0001 0.0131 0.2727 0.0000
0.85775 421822 0.0 0.8685 1.0000 0.0000 0.8744 0.9261 1.0000 0.0001 0.0131 0.2727 0.0000
0.85785 421527 0.0 0.8684 1.0000 0.0000 0.8743 0.9260 1.0000 0.0000 0.0131 0.2727 0.0000
0.85795 421231 0.0 0.8684 1.0000 0.0000 0.8743 0.9260 1.0000 0.0000 0.0131 0.2727 0.0000
0.85805 420934 0.0 0.8683 1.0000 0.0000 0.8742 0.9259 1.0000 0.0000 0.0131 0.2727 0.0000
0.85815 420638 0.0 0.8682 1.0000 0.0000 0.8741 0.9258 1.0000 0.0000 0.0131 0.2727 0.0000
0.85825 420343 0.0 0.8682 1.0000 0.0000 0.8741 0.9258 1.0000 0.0000 0.0131 0.2727 0.0000
0.85835 420046 0.0 0.8681 1.0000 0.0000 0.8740 0.9257 1.0000 0.0000 0.0131 0.2727 0.0000
0.85845 419750 0.0 0.8680 1.0000 0.0000 0.8739 0.9257 1.0000 0.0000 0.0131 0.2727 0.0000
0.85855 419455 0.0 0.8680 1.0000 0.0000 0.8739 0.9256 1.0000 0.0000 0.0131 0.2727 0.0000
0.85865 419159 0.0 0.8679 1.0000 0.0000 0.8738 0.9255 1.0000 0.0000 0.0131 0.2727 0.0000
0.85875 418862 0.0 0.8678 1.0000 0.0000 0.8737 0.9255 1.0000 0.0000 0.0131 0.2727 0.0000
0.85885 418567 0.0 0.8678 1.0000 0.0000 0.8736 0.9254 1.0000 0.0000 0.0131 0.2727 0.0000
0.85895 418271 0.0 0.8677 1.0000 0.0000 0.8736 0.9253 1.0000 0.0000 0.0131 0.2727 0.0000
0.85905 417974 0.0 0.8676 1.0000 0.0000 0.8735 0.9253 1.0000 0.0000 0.0131 0.2727 0.0000
0.85915 417679 0.0 0.8676 1.0000 0.0000 0.8734 0.9252 1.0000 0.0000 0.0131 0.2727 0.0000
0.85925 417383 0.0 0.8675 1.0000 0.0000 0.8734 0.9251 1.0000 0.0000 0.0131 0.2727 0.0000
0.85935 417086 0.0 0.8674 1.0000 0.0000 0.8733 0.9251 1.0000 0.0000 0.0131 0.2727 0.0000
0.85945 416790 0.0 0.8673 1.0000 0.0000 0.8732 0.9250 1.0000 0.0000 0.0131 0.2727 0.0000
0.85955 416495 0.0 0.8673 1.0000 0.0000 0.8731 0.9250 1.0000 0.0000 0.0131 0.2727 0.0000
0.85965 416199 0.0 0.8672 1.0000 0.0000 0.8731 0.9249 1.0000 0.0000 0.0131 0.2727 0.0000
0.85975 415902 0.0 0.8671 1.0000 0.0000 0.8730 0.9248 1.0000 0.0000 0.0131 0.2727 0.0000
0.85985 415607 0.0 0.8670 1.0000 0.0000 0.8729 0.9248 1.0000 0.0000 0.0131 0.2727 0.0000
0.85995 415311 0.0 0.8669 1.0000 0.0000 0.8728 0.9247 1.0000 0.0000 0.0131 0.2727 0.0000
0.86005 415014 0.0 0.8669 1.0000 0.0000 0.8728 0.9246 1.0000 0.0000 0.0131 0.2727 0.0000
0.86015 414719 0.0 0.8668 1.0000 0.0000 0.8727 0.9246 1.0000 0.0000 0.0131 0.2727 0.0000
0.86024 414423 0.0 0.8667 1.0000 0.0000 0.8726 0.9245 1.0000 0.0000 0.0131 0.2727 0.0000
0.86034 414126 0.0 0.8666 1.0000 0.0000 0.8725 0.9244 1.0000 0.0000 0.0131 0.2727 0.0000
0.86044 413831 0.0 0.8666 1.0000 0.0000 0.8725 0.9244 1.0000 0.0000 0.0131 0.2727 0.0000
0.86054 413535 0.0 0.8665 1.0000 0.0000 0.8724 0.9243 1.0000 0.0000 0.0131 0.2727 0.0000
0.86064 413238 0.0 0.8664 1.0000 0.0000 0.8723 0.9242 1.0000 0.0000 0.0131 0.2727 0.0000
0.86074 412942 0.0 0.8664 1.0000 0.0000 0.8722 0.9242 1.0000 0.0000 0.0131 0.2727 0.0000
0.86084 412647 0.0 0.8663 1.0000 0.0000 0.8722 0.9241 1.0000 0.0000 0.0131 0.2727 0.0000
0.86094 412351 0.0 0.8662 1.0000 0.0000 0.8721 0.9241 1.0000 0.0000 0.0131 0.2727 0.0000
0.86104 412054 0.0 0.8661 1.0000 0.0000 0.8720 0.9240 1.0000 0.0000 0.0131 0.2727 0.0000
0.86114 411759 0.0 0.8660 1.0000 0.0000 0.8719 0.9239 1.0000 0.0000 0.0131 0.2727 0.0000
0.86124 411463 0.0 0.8660 1.0000 0.0000 0.8719 0.9239 1.0000 0.0000 0.0131 0.2727 0.0000
0.86134 411166 0.0 0.8659 1.0000 0.0000 0.8718 0.9238 1.0000 0.0000 0.0131 0.2727 0.0000
0.86144 410871 0.0 0.8658 1.0000 0.0000 0.8717 0.9237 1.0000 0.0000 0.0131 0.2727 0.0000
0.86154 410575 0.0 0.8657 1.0000 0.0000 0.8716 0.9237 1.0000 0.0000 0.0131 0.2727 0.0000
0.86164 410278 0.0 0.8657 1.0000 0.0000 0.8715 0.9236 1.0000 0.0000 0.0131 0.2727 0.0000
0.86174 409983 0.0 0.8656 1.0000 0.0000 0.8715 0.9235 1.0000 0.0000 0.0131 0.2727 0.0000
0.86184 409687 0.0 0.8655 1.0000 0.0000 0.8714 0.9235 1.0000 0.0000 0.0131 0.2727 0.0000
0.86194 409390 0.0 0.8654 1.0000 0.0000 0.8713 0.9234 1.0000 0.0000 0.0131 0.2727 0.0000
0.86204 409094 0.0 0.8653 1.0000 0.0000 0.8712 0.9233 1.0000 0.0000 0.0131 0.2727 0.0000
0.86214 408799 0.0 0.8653 1.0000 0.0000 0.8711 0.9233 1.0000 0.0000 0.0131 0.2727 0.0000
0.86224 408503 0.0 0.8652 1.0000 0.0000 0.8711 0.9232 1.0000 0.0000 0.0131 0.2727 0.0000
0.86234 408206 0.0 0.8651 1.0000 0.0000 0.8710 0.9231 1.0000 0.0000 0.0131 0.2727 0.0000
0.86244 407911 0.0 0.8650 1.0000 0.0000 0.8709 0.9231 1.0000 0.0000 0.0131 0.2727 0.0000
0.86254 407615 0.0 0.8650 1.0000 0.0000 0.8708 0.9230 1.0000 0.0000 0.0131 0.2727 0.0000
0.86264 407318 0.0 0.8649 1.0000 0.0000 0.8708 0.9229 1.0000 0.0000 0.0131 0.2727 0.0000
0.86274 407023 0.0 0.8648 1.0000 0.0000 0.8707 0.9229 1.0000 0.0000 0.0131 0.2727 0.0000
0.86284 406727 0.0 0.8647 1.0000 0.0000 0.8706 0.9228 1.0000 0.0000 0.0131 0.2727 0.0000
0.86294 406430 0.0 0.8647 1.0000 0.0000 0.8705 0.9227 1.0000 0.0000 0.0131 0.2727 0.0000
0.86304 406134 0.0 0.8646 1.0000 0.0000 0.8704 0.9227 1.0000 0.0000 0.0131 0.2727 0.0000
0.86314 405839 0.0 0.8645 1.0000 0.0000 0.8704 0.9226 1.0000 0.0000 0.0131 0.2727 0.0000
0.86324 405542 0.0 0.8644 1.0000 0.0000 0.8703 0.9225 1.0000 0.0000 0.0131 0.2727 0.0000
0.86334 405246 0.0 0.8644 1.0000 0.0000 0.8702 0.9225 1.0000 0.0000 0.0131 0.2727 0.0000
0.86344 404951 0.0 0.8643 1.0000 0.0000 0.8701 0.9224 1.0000 0.0000 0.0131 0.2727 0.0000
0.86354 404655 0.0 0.8642 1.0000 0.0000 0.8701 0.9223 1.0000 0.0000 0.0131 0.2727 0.0000
0.86364 404358 0.0 0.8641 1.0000 0.0000 0.8700 0.9223 1.0000 0.0000 0.0131 0.2727 0.0000
0.86374 404063 0.0 0.8640 1.0000 0.0000 0.8699 0.9222 1.0000 0.0000 0.0131 0.2727 0.0000
0.86384 403767 0.0 0.8640 1.0000 0.0000 0.8698 0.9221 1.0000 0.0000 0.0131 0.2727 0.0000
0.86394 403470 0.0 0.8639 1.0000 0.0000 0.8697 0.9221 1.0000 0.0000 0.0131 0.2727 0.0000
0.86404 403175 0.0 0.8638 1.0000 0.0000 0.8697 0.9220 1.0000 0.0000 0.0131 0.2727 0.0000
0.86414 402879 0.0 0.8637 1.0000 0.0000 0.8696 0.9219 1.0000 0.0000 0.0131 0.2727 0.0000
0.86424 402582 0.0 0.8637 1.0000 0.0000 0.8695 0.9219 1.0000 0.0000 0.0131 0.2727 0.0000
0.86434 402286 0.0 0.8636 1.0000 0.0000 0.8694 0.9218 1.0000 0.0000 0.0131 0.2727 0.0000
0.86444 401991 0.0 0.8635 1.0000 0.0000 0.8694 0.9217 1.0000 0.0000 0.0131 0.2727 0.0000
0.86454 401695 0.0 0.8634 1.0000 0.0000 0.8693 0.9217 1.0000 0.0000 0.0131 0.2727 0.0000
0.86464 401398 0.0 0.8633 1.0000 0.0000 0.8692 0.9216 1.0000 0.0000 0.0131 0.2727 0.0000
0.86474 401103 0.0 0.8633 1.0000 0.0000 0.8691 0.9216 1.0000 0.0000 0.0131 0.2727 0.0000
0.86484 400807 0.0 0.8632 1.0000 0.0000 0.8690 0.9215 1.0000 0.0000 0.0131 0.2727 0.0000
0.86494 400510 0.0 0.8631 1.0000 0.0000 0.8690 0.9214 1.0000 0.0000 0.0131 0.2727 0.0000
0.86504 400215 0.0 0.8630 1.0000 0.0000 0.8689 0.9214 1.0000 0.0000 0.0131 0.2727 0.0000
0.86514 399919 0.0 0.8629 1.0000 0.0000 0.8688 0.9213 1.0000 0.0000 0.0131 0.2727 0.0000
0.86524 399622 0.0 0.8629 1.0000 0.0000 0.8687 0.9212 1.0000 0.0000 0.0131 0.2727 0.0000
0.86534 399327 0.0 0.8628 1.0000 0.0000 0.8686 0.9212 1.0000 0.0000 0.0131 0.2727 0.0000
0.86544 399031 0.0 0.8627 1.0000 0.0000 0.8686 0.9211 1.0000 0.0000 0.0131 0.2727 0.0000
